Year,ANZSCO,Occupation,Skill Level,Automation probability,Employed total ('000)
2006,8214,Insulation and Home Improvement Installers,4,67.3,20.02210389
2006,8215,Paving and Surfacing Labourers,5,87.2,7.334291015
2006,8216,Railway Track Workers,4,87.2,2.577186538
2006,8217,Structural Steel Construction Workers,4,77.7,18.26745909
2006,8219,Other Construction and Mining Labourers,5,56.7,7.12583438
2006,8311,Food and Drink Factory Workers,5,74.2,25.70357551
2006,8312,"Meat Boners and Slicers, and Slaughterers",4,86.4,14.70289517
2006,8313,"Meat, Poultry and Seafood Process Workers",5,85.2,14.99845274
2006,8321,Packers,5,60.1,73.30524353
2006,8322,Product Assemblers,5,95.2,45.52589004
2006,8393,Product Quality Controllers,4,97,16.74189665
2006,8394,Timber and Wood Process Workers,5,79.4,8.425637223
2006,8399,Other Factory Process Workers,5,81.8,11.58020336
2006,8413,Forestry and Logging Workers,4,81.8,3.04951178
2006,8414,Garden and Nursery Labourers,5,95,37.91395058
2006,8415,Livestock Farm Workers,5,61.8,28.2274939
2006,8419,"Other Farm, Forestry and Garden Workers",5,67.5,9.057691833
2006,8511,Fast Food Cooks,5,82.8,22.34217675
2006,8512,Food Trades Assistants,5,84.3,5.151487125
2006,8513,Kitchenhands,5,84.3,108.3310665
2006,8911,Freight and Furniture Handlers,5,76.7,13.10317687
2006,8912,Shelf Fillers,5,64,80.99907019
2006,8991,Caretakers,5,66,5.36223646
2006,8992,Deck and Fishing Hands,4,69.4,5.193484443
2006,8993,Handypersons,5,65.4,40.96768304
2006,8994,Motor Vehicle Parts and Accessories Fitters,4,66.6,13.72482265
2006,8995,Printing Assistants and Table Workers,4,80.4,6.95641241
2006,8996,Recycling and Rubbish Collectors,5,78,4.255378655
2006,8997,Vending Machine Attendants,5,89.2,6.730750223
2006,8999,Other Miscellaneous Labourers,5,75.1,54.15898309
2006,2524,Occupational Therapists,1,0.8,6.835591905
2006,2725,Social Workers,1,3.7,13.53176638
2006,3613,Veterinary Nurses,3,42.6,6.613260235
2006,4314,Hotel Service Managers,3,94,5.3494129
2006,6395,Visual Merchandisers,4,28.4,5.81786059
2006,7117,Textile and Footwear Production Machine Operators,4,71.7,4.08198608
2006,1391,Commissioned Officers (Management),1,25,1.541378215
2006,2511,Nutrition Professionals,1,0.4,3.7242669
2006,2527,Audiologists and Speech Pathologists \ Therapists,1,0.6,4.401805103
2006,3621,Florists,3,40,5.691689765
2006,4113,Diversional Therapists,3,9.1,2.91977085
2006,5611,Betting Clerks,5,76.9,4.223244435
2006,7114,Photographic Developers and Printers,4,67.1,3.141341478
2006,2411,Early Childhood (Pre-primary School) Teachers,1,5.1,19.06233963
2006,3993,"Gallery, Library and Museum Technicians",2,90.7,8.677584875
2006,1341,Child Care Centre Managers,1,1.5,6.646480333
2007,1111,Chief Executives and Managing Directors,1,14,45.80915085
2007,1112,General Managers,1,14,41.86829731
2007,1211,Aquaculture Farmers,1,31.2,1.06700837
2007,1212,Crop Farmers,1,51,55.31491988
2007,1213,Livestock Farmers,1,37.4,95.47462943
2007,1214,Mixed Crop and Livestock Farmers,1,59,36.79601803
2007,1311,"Advertising, Public Relations and Sales Managers",1,1.5,117.2995256
2007,1321,Corporate Services Managers,1,38.9,11.72751779
2007,1322,Finance Managers,1,6.9,52.77470167
2007,1323,Human Resource Managers,1,11.3,41.68041094
2007,1324,Policy and Planning Managers,1,25,21.17631497
2007,1325,Research and Development Managers,1,1.7,11.87121053
2007,1331,Construction Managers,1,9.5,63.74510788
2007,1332,Engineering Managers,1,25,12.87367161
2007,1333,"Importers, Exporters and Wholesalers",1,23.9,18.10525756
2007,1334,Manufacturers,1,3,25.62081787
2007,1335,Production Managers,1,5.5,43.65925178
2007,1336,"Supply, Distribution and Procurement Managers",1,59,27.45132157
2007,1342,Health and Welfare Services Managers,1,5,10.77322296
2007,1343,School Principals,1,0.7,21.40750835
2007,1344,Other Education Managers,1,0.7,8.792206585
2007,1351,ICT Managers,1,3.5,44.31914291
2007,1391,Commissioned Officers (Management),1,25,2.289843323
2007,1399,Other Specialist Managers,1,13.1,34.26994571
2007,1411,Cafe and Restaurant Managers,2,8.3,53.43024872
2007,1412,Caravan Park and Camping Ground Managers,2,25,2.791619893
2007,1413,Hotel and Motel Managers,2,0.4,23.3515896
2007,1414,Licensed Club Managers,2,25,6.608661808
2007,1419,Other Accommodation and Hospitality Managers,2,26.1,7.542161435
2007,1421,Retail Managers,2,16.1,222.4362582
2007,1492,Call or Contact Centre and Customer Service Managers,2,49.9,39.40256734
2007,1493,Conference and Event Organisers,2,4.9,20.0014
2007,1494,Transport Services Managers,2,59,16.09252796
2007,1499,"Other Hospitality, Retail and Service Managers",2,26.4,53.23030456
2007,2111,"Actors, Dancers and Other Entertainers",1,21.4,5.652852718
2007,2112,Music Professionals,1,5.2,10.651251
2007,2113,Photographers,1,2.1,8.278135203
2007,2114,Visual Arts and Crafts Professionals,1,16.5,11.29422117
2007,2121,"Artistic Directors, and Media Producers and Presenters",1,10,9.76858027
2007,2122,"Authors, and Book and Script Editors",1,38.5,7.339437338
2007,2123,"Film, Television, Radio and Stage Directors",1,8.5,8.164706458
2007,2124,Journalists and Other Writers,1,17,22.54092352
2007,2211,Accountants,1,94.3,156.7477255
2007,2212,"Auditors, Company Secretaries and Corporate Treasurers",1,76.3,16.34951281
2007,2221,Financial Brokers,2,36,25.24800764
2007,2222,Financial Dealers,1,20.5,25.63761447
2007,2223,Financial Investment Advisers and Managers,1,43.8,41.11653171
2007,2231,Human Resource Professionals,1,24.8,51.37052742
2007,2232,ICT Trainers,1,1.4,3.841357943
2007,2233,Training and Development Professionals,1,1.4,25.37531804
2007,2241,"Actuaries, Mathematicians and Statisticians",1,11.9,4.662041828
2007,2243,Economists,1,43,2.838063638
2007,2244,Intelligence and Policy Analysts,1,23,13.11786572
2007,2245,Land Economists and Valuers,1,67.6,14.83362091
2007,2246,Librarians,1,59.5,12.64248883
2007,2247,Management and Organisation Analysts,1,10.9,39.8296763
2007,2249,Other Information and Organisation Professionals,1,35.2,13.51213519
2007,2251,Advertising and Marketing Professionals,1,58.2,41.53356469
2007,2252,ICT Sales Professionals,1,15.1,11.10056142
2007,2253,Public Relations Professionals,1,18,15.55260165
2007,2254,Technical Sales Representatives,1,21.7,22.4180192
2007,2311,Air Transport Professionals,1,25.5,9.741513595
2007,2312,Marine Transport Professionals,1,20,9.53716687
2007,2321,Architects and Landscape Architects,1,2.2,20.50038486
2007,2322,Surveyors and Spatial Scientists,1,48.7,11.66249386
2007,2323,"Fashion, Industrial and Jewellery Designers",1,3.1,8.013295605
2007,2324,"Graphic and Web Designers, and Illustrators",1,7.3,40.63342995
2007,2325,Interior Designers,1,15.1,7.208458158
2007,2326,Urban and Regional Planners,1,13,11.89231455
2007,2331,Chemical and Materials Engineers,1,1.8,4.352898135
2007,2332,Civil Engineering Professionals,1,1.9,37.20684415
2007,2333,Electrical Engineers,1,10,16.05736727
2007,2334,Electronics Engineers,1,12.9,5.957241993
2007,2335,"Industrial, Mechanical and Production Engineers",1,2.1,22.50790626
2007,2336,Mining Engineers,1,12,6.856247978
2007,2339,Other Engineering Professionals,1,2.2,6.618486543
2007,2341,Agricultural and Forestry Scientists,1,1.1,6.64254856
2007,2342,"Chemists, and Food and Wine Scientists",1,6.6,9.473904898
2007,2343,Environmental Scientists,1,8.6,15.67629927
2007,2344,"Geologists, Geophysicists and Hydrogeologists",1,53.2,8.267618223
2007,2345,Life Scientists,1,4.3,9.13480453
2007,2346,Medical Laboratory Scientists,1,59.8,17.39886961
2007,2347,Veterinarians,1,3.8,6.89490242
2007,2411,Early Childhood (Pre-primary School) Teachers,1,5.1,15.79282387
2007,2412,Primary School Teachers,1,5.7,140.9078931
2007,2414,Secondary School Teachers,1,0.8,133.0791432
2007,2415,Special Education Teachers,1,1.1,13.44623004
2007,2422,Vocational Education Teachers,1,5.3,36.6097895
2007,2491,Education Advisers and Reviewers,1,0.4,9.42149085
2007,2492,Private Tutors and Teachers,1,11.9,24.13107181
2007,2493,Teachers of English to Speakers of Other Languages,1,17.1,6.141254483
2007,2511,Nutrition Professionals,1,0.4,4.663929413
2007,2512,Medical Imaging Professionals,1,30.2,12.43420619
2007,2513,Occupational and Environmental Health Professionals,1,12,14.54259918
2007,2514,Optometrists and Orthoptists,1,14,3.87530801
2007,2515,Pharmacists,1,1.2,18.14473297
2007,2521,Chiropractors and Osteopaths,1,0.8,3.819299513
2007,2523,Dental Practitioners,1,0.5,10.58600787
2007,2524,Occupational Therapists,1,0.8,8.048829268
2007,2525,Physiotherapists,1,2.1,15.91047436
2007,2526,Podiatrists,1,0.8,3.2956149
2007,2611,ICT Business and Systems Analysts,1,0.7,26.1110851
2007,2613,Software and Applications Programmers,1,27.3,82.07660291
2007,2621,"Database and Systems Administrators, and ICT Security Specialists",1,3,29.1237838
2007,2631,Computer Network Professionals,1,3,21.22173934
2007,2633,Telecommunications Engineering Professionals,1,2.5,8.218856943
2007,2712,Judicial and Other Legal Professionals,1,11.8,6.374328248
2007,2713,Solicitors,1,3.5,41.43416601
2007,2721,Counsellors,1,5.2,17.57467383
2007,2722,Ministers of Religion,1,1.3,18.82669903
2007,2723,Psychologists,1,0.5,14.43074551
2007,2724,Social Professionals,1,24.6,8.346164628
2007,2725,Social Workers,1,3.7,15.63525655
2007,2726,"Welfare, Recreation and Community Arts Workers",1,3.7,21.77759836
2007,3111,Agricultural Technicians,2,73.1,2.541787573
2007,3112,Medical Technicians,2,61.7,22.67311495
2007,3113,Primary Products Inspectors,2,33.7,5.254397168
2007,3114,Science Technicians,2,55,16.73357869
2007,3121,"Architectural, Building and Surveying Technicians",2,45.3,54.86715415
2007,3122,Civil Engineering Draftspersons and Technicians,2,63,7.510034805
2007,3123,Electrical Engineering Draftspersons and Technicians,2,77.3,6.980725435
2007,3124,Electronic Engineering Draftspersons and Technicians,2,82.8,10.27148327
2007,3125,Mechanical Engineering Draftspersons and Technicians,2,56.1,5.447449875
2007,3126,Safety Inspectors,2,21.1,7.691480023
2007,3129,Other Building and Engineering Technicians,2,43.5,13.15864987
2007,3131,ICT Support Technicians,2,31,49.21093042
2007,3132,Telecommunications Technical Specialists,2,73.2,3.664408093
2007,3211,Automotive Electricians,3,59.2,6.855264225
2007,3212,Motor Mechanics,3,65.1,98.91241797
2007,3221,"Metal Casting, Forging and Finishing Trades Workers",3,92.2,2.584591205
2007,3222,Sheetmetal Trades Workers,3,80.7,7.17971612
2007,3223,Structural Steel and Welding Trades Workers,3,83.2,75.17509929
2007,3231,Aircraft Maintenance Engineers,3,52.4,13.33035905
2007,3232,Metal Fitters and Machinists,3,64.4,98.57995018
2007,3233,Precision Metal Trades Workers,3,55.8,7.098088008
2007,3234,Toolmakers and Engineering Patternmakers,3,79,6.94352231
2007,3241,Panelbeaters,3,80.7,15.83161119
2007,3242,Vehicle Body Builders and Trimmers,3,68.2,6.193883483
2007,3243,Vehicle Painters,3,79.6,11.43352742
2007,3311,Bricklayers and Stonemasons,3,83.1,30.10056335
2007,3312,Carpenters and Joiners,3,72,110.7503441
2007,3321,Floor Finishers,3,80.6,11.0865471
2007,3322,Painting Trades Workers,3,75.2,48.75323289
2007,3331,Glaziers,3,73,9.795080473
2007,3332,Plasterers,3,77.5,33.04410893
2007,3333,Roof Tilers,3,90,10.03535239
2007,3334,Wall and Floor Tilers,3,80.6,17.27722714
2007,3341,Plumbers,3,40.3,68.46495458
2007,3411,Electricians,3,27.7,112.8560685
2007,3421,Airconditioning and Refrigeration Mechanics,3,56.3,23.09278471
2007,3422,Electrical Distribution Trades Workers,3,7.3,8.866855798
2007,3423,Electronics Trades Workers,3,47.9,41.38508376
2007,3424,Telecommunications Trades Workers,3,44.8,25.45552273
2007,3511,Bakers and Pastrycooks,3,89,28.53139572
2007,3512,Butchers and Smallgoods Makers,3,86.4,21.2971736
2007,3513,Chefs,2,52.2,63.5717099
2007,3514,Cooks,3,86.2,38.47229311
2007,3611,Animal Attendants and Trainers,3,73.9,13.49094945
2007,3612,Shearers,3,61.8,5.096159165
2007,3621,Florists,3,40,6.935653718
2007,3622,Gardeners,3,66,59.84646232
2007,3623,Greenkeepers,3,66,14.09309203
2007,3624,Nurserypersons,3,66,7.716662348
2007,3911,Hairdressers,3,15.8,57.47951142
2007,3921,Print Finishers and Screen Printers,3,90.1,6.245925158
2007,3922,Graphic Pre-press Trades Workers,3,74.8,5.916165048
2007,3923,Printers,3,83,16.95025016
2007,3931,Canvas and Leather Goods Makers,3,69.9,3.508171998
2007,3932,Clothing Trades Workers,3,80.9,10.74295846
2007,3933,Upholsterers,3,39,3.421688115
2007,3941,Cabinetmakers,3,91.3,26.92228882
2007,3942,Wood Machinists and Other Wood Trades Workers,3,90.7,5.538247395
2007,3991,Boat Builders and Shipwrights,3,76,6.049480975
2007,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",3,60.3,8.296217333
2007,3993,"Gallery, Library and Museum Technicians",2,90.7,6.811410473
2007,3994,Jewellers,3,95,5.404948645
2007,3995,Performing Arts Technicians,3,49.6,10.18908037
2007,3996,Signwriters,3,93.3,7.35804945
2007,3999,Other Miscellaneous Technicians and Trades Workers,3,46.6,12.314098
2007,4111,Ambulance Officers and Paramedics,2,49.4,12.04394258
2007,4112,"Dental Hygienists, Technicians and Therapists",2,67,5.627433075
2007,4114,Enrolled and Mothercraft Nurses,2,5.8,28.10121014
2007,4116,Massage Therapists,2,27.2,10.21881447
2007,4117,Welfare Support Workers,2,12.7,42.90252137
2007,4211,Child Carers,4,8.4,97.40094662
2007,4221,Education Aides,4,56,60.55344588
2007,4231,Aged and Disabled Carers,4,55,80.84876319
2007,4233,Nursing Support and Personal Care Workers,4,47.4,72.82846122
2007,4311,Bar Attendants and Baristas,4,77,70.53448482
2007,4312,Cafe Workers,5,92.9,15.86885768
2007,4313,Gaming Workers,4,76.9,7.896037643
2007,4314,Hotel Service Managers,3,94,7.971649183
2007,4315,Waiters,4,93.6,100.5820896
2007,4319,Other Hospitality Workers,5,66.2,4.3252126
2007,4412,Fire and Emergency Workers,3,19,11.29200611
2007,4413,Police,2,10.4,49.1093943
2007,4421,Prison Officers,4,54.6,9.44479738
2007,4422,Security Officers and Guards,5,83.1,52.12764527
2007,4511,Beauty Therapists,4,35.1,17.9333409
2007,4512,Driving Instructors,3,13,5.545443008
2007,4513,Funeral Workers,2,39,2.982066778
2007,4514,"Gallery, Museum and Tour Guides",4,61,6.514458948
2007,4515,Personal Care Consultants,4,35.1,3.934534768
2007,4516,Tourism and Travel Advisers,4,45.6,24.82771194
2007,4517,Travel Attendants,3,35.4,8.954865578
2007,4518,Other Personal Service Workers,4,51.8,8.181185758
2007,4521,Fitness Instructors,4,8.3,18.00162813
2007,4523,"Sports Coaches, Instructors and Officials",3,8.9,27.23000332
2007,4524,Sportspersons,3,40.3,9.465428748
2007,5111,"Contract, Program and Project Administrators",2,34.7,70.93855168
2007,5121,Office Managers,2,1.4,159.1186742
2007,5212,Secretaries,3,95.4,109.7958892
2007,5311,General Clerks,4,96,133.6497005
2007,5321,Keyboard Operators,4,95.1,91.00821889
2007,5411,Call or Contact Centre Workers,3,52.3,30.65272365
2007,5412,Information Officers,4,95.9,65.98320843
2007,5421,Receptionists,4,91.6,173.0802272
2007,5511,Accounting Clerks,4,97.2,114.206989
2007,5512,Bookkeepers,4,97.7,127.3732959
2007,5513,Payroll Clerks,4,97,29.47848962
2007,5521,Bank Workers,4,97.8,55.9492035
2007,5522,Credit and Loans Officers,4,90.1,31.05152649
2007,5523,"Insurance, Money Market and Statistical Clerks",4,92.6,25.79737947
2007,5611,Betting Clerks,5,76.9,3.598152455
2007,5612,Couriers and Postal Deliverers,5,77.8,44.97290208
2007,5613,Filing and Registry Clerks,5,94.5,19.05068799
2007,5614,Mail Sorters,5,77.2,19.49431322
2007,5615,Survey Interviewers,5,94,4.46490395
2007,5616,Switchboard Operators,5,96.1,6.911773533
2007,5619,Other Clerical and Office Support Workers,5,96.7,9.76669408
2007,5911,Purchasing and Supply Logistics Clerks,4,75.3,75.49455384
2007,5912,Transport and Despatch Clerks,4,83.5,32.18891501
2007,5991,Conveyancers and Legal Executives,2,86.5,10.19543251
2007,5992,Court and Legal Clerks,3,87.5,13.39043446
2007,5993,Debt Collectors,4,95,11.4444877
2007,5994,Human Resource Clerks,4,90,11.17969717
2007,5995,Inspectors and Regulatory Officers,4,42.8,32.23707838
2007,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",3,96.6,6.282041325
2007,5997,Library Assistants,4,96.3,8.952614098
2007,5999,Other Miscellaneous Clerical and Administrative Workers,4,67.3,16.95504381
2007,6111,"Auctioneers, and Stock and Station Agents",3,34.7,4.90120158
2007,6112,Insurance Agents,3,88.5,11.52788604
2007,6113,Sales Representatives,4,77.9,95.14924843
2007,6121,Real Estate Sales Agents,3,79.5,66.67056936
2007,6211,Sales Assistants (General),5,91.7,459.614456
2007,6212,ICT Sales Assistants,5,92.3,15.94521175
2007,6213,Motor Vehicle and Vehicle Parts Salespersons,4,92.3,31.64534003
2007,6214,Pharmacy Sales Assistants,5,92.3,31.35902789
2007,6215,Retail Supervisors,4,28,28.33421547
2007,6216,Service Station Attendants,5,75.5,7.23097207
2007,6217,Street Vendors and Related Salespersons,5,94,13.30565094
2007,6219,Other Sales Assistants and Salespersons,5,96.2,5.923427015
2007,6311,Checkout Operators and Office Cashiers,5,96.9,132.701429
2007,6392,Retail and Wool Buyers,3,64.1,4.48819899
2007,6393,Telemarketers,5,99,14.96431459
2007,6394,Ticket Salespersons,5,93.2,14.80052887
2007,6395,Visual Merchandisers,4,28.4,7.062802518
2007,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",4,84.4,3.716624655
2007,7112,Industrial Spraypainters,4,79.6,6.925261188
2007,7113,Paper and Wood Processing Machine Operators,4,80.1,9.07672952
2007,7115,Plastics and Rubber Production Machine Operators,4,87.9,13.78814707
2007,7116,Sewing Machinists,4,89,14.84422965
2007,7117,Textile and Footwear Production Machine Operators,4,71.7,5.161536438
2007,7119,Other Machine Operators,4,75.2,12.52093597
2007,7121,"Crane, Hoist and Lift Operators",4,72,12.03853434
2007,7122,"Drillers, Miners and Shot Firers",4,75,35.64186572
2007,7123,Engineering Production Workers,4,81.8,29.45768879
2007,7129,Other Stationary Plant Operators,4,61.7,18.78959399
